id,domain,pmid,name,osEntrez
GO:0099060,CC,12732237,integral component of postsynaptic specialization membrane (GO:0099060),14396
GO:0008021,CC,17110340,synaptic vesicle (GO:0008021),78808
GO:0099056,CC,17924569,integral component of presynaptic membrane (GO:0099056),54393
GO:0099059,CC,12732237,integral component of presynaptic active zone membrane (GO:0099059),14396
GO:0099173,BP,21123580,postsynapse organization (GO:0099173),11487
GO:0098674,CC,28746398,extrinsic component of neuronal dense core vesicle membrane (GO:0098674),78808
GO:0048488,BP,21957258,synaptic vesicle endocytosis (GO:0048488),13660
GO:0098992,CC,28746398,neuronal dense core vesicle (GO:0098992),207227
GO:2000300,BP,24744148,regulation of synaptic vesicle exocytosis (GO:2000300),207227
GO:0099072,BP,23354328,regulation of postsynaptic membrane neurotransmitter receptor levels (GO:0099072),59079
GO:0099161,BP,17881523,regulation of presynaptic dense core vesicle exocytosis (GO:0099161),78808
GO:0099504,BP,27807164,synaptic vesicle cycle (GO:0099504),78808
GO:0099056,CC,16998906,integral component of presynaptic membrane (GO:0099056),110886
GO:0099060,CC,16998906,integral component of postsynaptic specialization membrane (GO:0099060),110886
GO:0030285,CC,17004320,integral component of synaptic vesicle membrane (GO:0030285),58244
GO:0099059,CC,11168550,integral component of presynaptic active zone membrane (GO:0099059),14395
GO:0099060,CC,11168550,integral component of postsynaptic specialization membrane (GO:0099060),14395
GO:0099059,CC,15174078,integral component of presynaptic active zone membrane (GO:0099059),14400
GO:0099060,CC,15174078,integral component of postsynaptic specialization membrane (GO:0099060),14400
GO:0099059,CC,15174078,integral component of presynaptic active zone membrane (GO:0099059),14401
GO:0099060,CC,15174078,integral component of postsynaptic specialization membrane (GO:0099060),14401
GO:0099175,BP,22922712,regulation of postsynapse organization (GO:0099175),382253
GO:0048488,BP,21689597,synaptic vesicle endocytosis (GO:0048488),13430
GO:0050807,BP,24870235,regulation of synapse organization (GO:0050807),170571
GO:0016182,BP,11588176,synaptic vesicle budding from endosome (GO:0016182),11776
GO:0099160,CC,25869803,postsynaptic intermediate filament cytoskeleton (GO:0099160),18039
GO:0099160,CC,25869803,postsynaptic intermediate filament cytoskeleton (GO:0099160),380684
GO:0016189,BP,17004320,synaptic vesicle to endosome fusion (GO:0016189),58244
GO:0098794,CC,18303947,postsynapse (GO:0098794),56876
GO:0099527,BP,23452857,postsynapse to nucleus signaling pathway (GO:0099527),56876
GO:0099092,CC,20575057,"postsynaptic density, intracellular component (GO:0099092)",77531
GO:0099565,BP,26085624,postsynaptic process involved in chemical synaptic transmission (GO:0099565),77531
GO:0099060,CC,8613776,integral component of postsynaptic specialization membrane (GO:0099060),14399
GO:0099060,CC,8613776,integral component of postsynaptic specialization membrane (GO:0099060),14394
GO:0098962,BP,11418862,regulation of postsynaptic neurotransmitter receptor activity (GO:0098962),26558
GO:0099560,BP,22275477,synapse adhesion between pre- and post-synapse (GO:0099560),13837
GO:0007416,BP,21867881,synapse assembly (GO:0007416),12565
GO:0099056,CC,21867881,integral component of presynaptic membrane (GO:0099056),12565
GO:0099055,CC,21867881,integral component of postsynaptic membrane (GO:0099055),12565
GO:0099056,CC,11395007,integral component of presynaptic membrane (GO:0099056),54525
GO:0098794,CC,22284190,postsynapse (GO:0098794),16452
GO:0050804,BP,22284190,modulation of chemical synaptic transmission (GO:0050804),16452
GO:0098794,CC,15858068,postsynapse (GO:0098794),53872
GO:0098794,CC,23071613,postsynapse (GO:0098794),26961
GO:0098794,CC,23071613,postsynapse (GO:0098794),11837
GO:1905539,BP,22284190,regulation of postsynapse to nucleus signaling pathway (GO:1905539),16452
GO:0014069,CC,15020595,postsynaptic density (GO:0014069),100503670
GO:1900242,BP,14532108,regulation of synaptic vesicle endocytosis (GO:1900242),54525
GO:0099055,CC,23684785,integral component of postsynaptic membrane (GO:0099055),219228
GO:0099507,BP,22539847,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),14394
GO:0099507,BP,22539847,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),14396
GO:0099507,BP,22711532,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),14395
GO:0099170,BP,11733061,postsynaptic modulation of chemical synaptic transmission (GO:0099170),19058
GO:0099507,BP,17681556,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),110886
GO:1904315,BP,22711532,transmitter-gated ion channel activity involved in regulation of postsynaptic membrane potential (GO:1904315),14395
GO:0099507,BP,26592470,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),14401
GO:0099507,BP,26950270,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),14400
GO:0150047,BP,10075644,G-protein coupled neurotransmitter receptor activity involved in regulation of presynaptic membrane potential (GO:0150047),54393
GO:0099149,BP,21148011,regulation of postsynaptic neurotransmitter receptor endocytosis (GO:0099149),17999
GO:0099056,CC,18079688,integral component of presynaptic membrane (GO:0099056),20265
GO:0098696,BP,12202034,regulation of neurotransmitter receptor localization to postsynaptic specialization membrane (GO:0098696),26395
GO:0098794,CC,28404748,postsynapse (GO:0098794),19290
GO:0098963,BP,15312650,dendritic transport of messenger ribonucleoprotein complex (GO:0098963),19290
GO:0098794,CC,17024188,postsynapse (GO:0098794),67579
GO:0099170,BP,11257222,postsynaptic modulation of chemical synaptic transmission (GO:0099170),19055
GO:0099508,BP,22150645,voltage-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099508),20265
GO:0099056,CC,19666514,integral component of presynaptic membrane (GO:0099056),14810
GO:0099056,CC,19666514,integral component of presynaptic membrane (GO:0099056),14811
GO:0099056,CC,19666514,integral component of presynaptic membrane (GO:0099056),14812
GO:0099507,BP,19666514,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),14812
GO:0099507,BP,19666514,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),14811
GO:0099507,BP,19666514,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),14810
GO:0098794,CC,12711090,postsynapse (GO:0098794),13684
GO:0098794,CC,15541314,postsynapse (GO:0098794),13684
GO:0051580,BP,11242046,regulation of neurotransmitter uptake (GO:0051580),65106
GO:0098794,CC,15836626,postsynapse (GO:0098794),74002
SYNGO:metabolism,BP,6286882,metabolism,240332
GO:0098839,CC,18164504,postsynaptic density membrane (GO:0098839),245666
GO:0098894,CC,18430801,extrinsic component of presynaptic endocytic zone membrane (GO:0098894),13854
GO:0098894,CC,17620409,extrinsic component of presynaptic endocytic zone membrane (GO:0098894),
GO:0099578,BP,22500638,"regulation of translation at postsynapse, modulating synaptic transmission (GO:0099578)",13684
GO:0099578,BP,17632064,"regulation of translation at postsynapse, modulating synaptic transmission (GO:0099578)",192170
GO:0098794,CC,25332164,postsynapse (GO:0098794),75705
GO:0099524,CC,11756682,postsynaptic cytosol (GO:0099524),13685
GO:0098794,CC,11756682,postsynapse (GO:0098794),13688
GO:0099577,BP,27525480,"regulation of translation at presynapse, modulating synaptic transmission (GO:0099577)",13685
GO:0099578,BP,24050404,"regulation of translation at postsynapse, modulating synaptic transmission (GO:0099578)",20430
GO:0098880,BP,27565345,maintenance of postsynaptic specialization structure (GO:0098880),240057
GO:0098919,BP,18272690,structural constituent of postsynaptic density (GO:0098919),243961
GO:0098974,BP,23889934,postsynaptic actin cytoskeleton organization (GO:0098974),11840
GO:0014069,CC,23889934,postsynaptic density (GO:0014069),11840
GO:0050804,BP,27559174,modulation of chemical synaptic transmission (GO:0050804),18577
GO:0098794,CC,12012157,postsynapse (GO:0098794),18479
GO:0099629,CC,21198641,postsynaptic specialization of symmetric synapse (GO:0099629),243621
GO:0099056,CC,9174077,integral component of presynaptic membrane (GO:0099056),14814
GO:0099507,BP,8886398,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),14814
GO:0030285,CC,17110340,integral component of synaptic vesicle membrane (GO:0030285),22319
GO:0010807,BP,16895441,regulation of synaptic vesicle priming (GO:0010807),78808
GO:0099148,BP,16895441,regulation of synaptic vesicle docking (GO:0099148),78808
GO:0010807,BP,16880125,regulation of synaptic vesicle priming (GO:0010807),78808
GO:0099059,CC,23159309,integral component of presynaptic active zone membrane (GO:0099059),14810
GO:0099059,CC,23159309,integral component of presynaptic active zone membrane (GO:0099059),14812
GO:0099059,CC,23159309,integral component of presynaptic active zone membrane (GO:0099059),14814
GO:0099059,CC,23159309,integral component of presynaptic active zone membrane (GO:0099059),170483
GO:0099161,BP,17881523,regulation of presynaptic dense core vesicle exocytosis (GO:0099161),78808
GO:0098674,CC,17881523,extrinsic component of neuronal dense core vesicle membrane (GO:0098674),78808
GO:2000300,BP,18936251,regulation of synaptic vesicle exocytosis (GO:2000300),78808
GO:0050807,BP,23050017,regulation of synapse organization (GO:0050807),11843
GO:0098793,CC,16186257,presynapse (GO:0098793),78808
GO:0098793,CC,28746398,presynapse (GO:0098793),78808
GO:2000300,BP,24744148,regulation of synaptic vesicle exocytosis (GO:2000300),207227
GO:0098850,CC,9115738,extrinsic component of synaptic vesicle membrane (GO:0098850),13446
GO:0098850,CC,9115738,extrinsic component of synaptic vesicle membrane (GO:0098850),13446
GO:0099502,BP,22036572,calcium-dependent activation of synaptic vesicle fusion (GO:0099502),13446
GO:0099502,BP,22036572,calcium-dependent activation of synaptic vesicle fusion (GO:0099502),13447
GO:0099502,BP,20150444,calcium-dependent activation of synaptic vesicle fusion (GO:0099502),13447
GO:0016082,BP,16763567,synaptic vesicle priming (GO:0016082),19894
GO:0098850,CC,17110340,extrinsic component of synaptic vesicle membrane (GO:0098850),19894
GO:0098850,CC,8060298,extrinsic component of synaptic vesicle membrane (GO:0098850),19894
GO:0099527,BP,20739295,postsynapse to nucleus signaling pathway (GO:0099527),15194
GO:0099184,BP,25869803,structural constituent of postsynaptic intermediate filament cytoskeleton (GO:0099184),226180
GO:0099507,BP,22564863,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),170483
GO:0099175,BP,25698751,regulation of postsynapse organization (GO:0099175),
GO:0099061,CC,19766573,integral component of postsynaptic density membrane (GO:0099061),229791
GO:0099527,BP,15603742,postsynapse to nucleus signaling pathway (GO:0099527),16646
GO:1900242,BP,20810903,regulation of synaptic vesicle endocytosis (GO:1900242),19056
GO:0099059,CC,19766573,integral component of presynaptic active zone membrane (GO:0099059),53978
GO:0099056,CC,11588172,integral component of presynaptic membrane (GO:0099056),11441
GO:0099065,CC,11588172,integral component of spine apparatus membrane (GO:0099065),11441
GO:0099056,CC,24607281,integral component of presynaptic membrane (GO:0099056),11441
GO:0099056,CC,24607281,integral component of presynaptic membrane (GO:0099056),11438
GO:0099056,CC,24607281,integral component of presynaptic membrane (GO:0099056),11440
GO:0099056,CC,24607281,integral component of presynaptic membrane (GO:0099056),11444
GO:0099055,CC,24607281,integral component of postsynaptic membrane (GO:0099055),11440
GO:0099055,CC,24607281,integral component of postsynaptic membrane (GO:0099055),11441
GO:0099056,CC,24607281,integral component of presynaptic membrane (GO:0099056),11441
GO:0099056,CC,24607281,integral component of presynaptic membrane (GO:0099056),11440
GO:0099056,CC,24607281,integral component of presynaptic membrane (GO:0099056),11444
GO:0099055,CC,24607281,integral component of postsynaptic membrane (GO:0099055),11440
GO:0099055,CC,24607281,integral component of postsynaptic membrane (GO:0099055),11441
GO:0099056,CC,24607281,integral component of presynaptic membrane (GO:0099056),11438
GO:0099524,CC,17559090,postsynaptic cytosol (GO:0099524),56320
GO:0098794,CC,15020595,postsynapse (GO:0098794),66713
GO:0098794,CC,15020595,postsynapse (GO:0098794),74117
GO:0098919,BP,27161151,structural constituent of postsynaptic density (GO:0098919),58234
GO:0099189,CC,28576936,postsynaptic spectrin-associated cytoskeleton (GO:0099189),20743
GO:0099173,BP,22090485,postsynapse organization (GO:0099173),20743
GO:0098871,CC,19258322,postsynaptic actin cytoskeleton (GO:0098871),16443
GO:0099059,CC,11739569,integral component of presynaptic active zone membrane (GO:0099059),16531
GO:0099507,BP,11739569,ligand-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099507),16531
GO:0099508,BP,15111404,voltage-gated ion channel activity involved in regulation of presynaptic membrane potential (GO:0099508),58802
GO:0099140,BP,23028145,presynaptic actin cytoskeleton organization (GO:0099140),
GO:0098794,CC,24058659,postsynapse (GO:0098794),19049
GO:0099055,CC,12954862,integral component of postsynaptic membrane (GO:0099055),110637
GO:0099061,CC,12954862,integral component of postsynaptic density membrane (GO:0099061),14809
GO:0099055,CC,11876772,integral component of postsynaptic membrane (GO:0099055),15561
GO:0099061,CC,28057533,integral component of postsynaptic density membrane (GO:0099061),14800
GO:0099171,BP,26851771,presynaptic modulation of chemical synaptic transmission (GO:0099171),110304
GO:0099061,CC,23159309,integral component of postsynaptic density membrane (GO:0099061),14810
GO:0099061,CC,23159309,integral component of postsynaptic density membrane (GO:0099061),14812
GO:0099061,CC,23159309,integral component of postsynaptic density membrane (GO:0099061),14814
GO:0099061,CC,23159309,integral component of postsynaptic density membrane (GO:0099061),170483
GO:0098831,CC,12388603,presynaptic active zone cytoplasmic component (GO:0098831),54195
GO:0099504,BP,7902212,synaptic vesicle cycle (GO:0099504),20964
GO:0099504,BP,7777057,synaptic vesicle cycle (GO:0099504),20965
GO:0099504,BP,12040043,synaptic vesicle cycle (GO:0099504),27204
GO:0099061,CC,23291093,integral component of postsynaptic density membrane (GO:0099061),13176
GO:0099170,BP,23291093,postsynaptic modulation of chemical synaptic transmission (GO:0099170),13176
GO:0051963,BP,24174661,regulation of synapse assembly (GO:0051963),18208
GO:0099055,CC,8104433,integral component of postsynaptic membrane (GO:0099055),14816
GO:0098966,CC,16503162,perisynaptic extracellular matrix (GO:0098966),12032
GO:1905056,BP,18029012,ATPase-coupled calcium ion transmembrane transporter activity involved in regulation of presynaptic cytosolic calcium levels (GO:1905056),320707
